token_id	image_path	image_sha256	image_bytes	video_path	video_sha256	video_bytes	metadata_path	metadata_sha256	metadata_bytes
529	images/animata/cards/529.png	ca2a4bba3c980711acacac7964039c0c85a1a660ba1d9c0da743f7980625d52d	1546323	videos/regents-club/529-v1.mp4	e8588b1f6d27d0bc84cbba0250357dd6d2149fc5a2abd82f64b0cb862a881fc8	131665	metadata/regents-club/529.json	7c0d60fe0d9fdcc4c40c6e50e34bc967f2aa54dcb9de1d990633bc79e99d4dcf	741
530	images/animata/cards/530.png	b11c12e8d3bb2f8a213bd3dcd27f6344a5f09bc598319247458fba57ed577d6b	1268470	videos/regents-club/530-v1.mp4	2a3c9fff678507dccdd9e1cd357c0ae4b9729b625aa8cd6659997af4abf47bd4	137820	metadata/regents-club/530.json	766618b17559fbd02093a2e7640b85e886420ce4f39cd3c3a42215e604caa5e8	742
531	images/animata/cards/531.png	27c4e35d029a8c0ed8a18101e80b0653d198a1a56a846ad973527f911fe1abcb	2032865	videos/regents-club/531-v1.mp4	453bc5c292385a729a2e568b0447b1052624f34bcd98b4ecab8c873ffd1d186c	171297	metadata/regents-club/531.json	46fccc51a55344d32be5c39dd4976541aac6728eff2bd83a6ba4805148bd88f1	746
532	images/animata/cards/532.png	9ee1b4c2440ca74b11993b8aab304b688c5fea1bc8b7f4668c02e952cb213684	2283762	videos/regents-club/532-v1.mp4	9d491e62331905f7dd36fbf0ef90d496acfae259c5039055e1c380e2a406f4ec	197014	metadata/regents-club/532.json	e08f2c41c64cc76798b4a0b023e4112e92b1c2544de97d8080b32fee504b1916	744
533	images/animata/cards/533.png	754a21c8af7d61fa9acc4d4d17089ef6937ddb729bec81dee2efd3425b2e5637	1187176	videos/regents-club/533-v1.mp4	a029edca519c41b897f1fc5668a7b6c1dd2efe2b2e608fa2117c6353dd3eba34	121586	metadata/regents-club/533.json	6df5982f4aca499c625ee5aa953beefb90e8cb378bc826bf07f5331c176c4c09	746
534	images/animata/cards/534.png	952779aa57d9ec4ba0b698ecd10594e43a903cfa3bc6620903400536c4fb641c	2420386	videos/regents-club/534-v1.mp4	9388c4f8fc63bb37adb1870966e6c032c18b8c524222a45748d9390367d2fe8f	178480	metadata/regents-club/534.json	b4d6ed83ee538a0a01afd65ebdf2607cc3d0941e8267b3730354b22529489866	747
535	images/animata/cards/535.png	2abd7562ee399a7d1aa06bc927f9835dbeea3eb1b7214391a1c87fba954b9a7d	2034806	videos/regents-club/535-v1.mp4	f0ebad179a612fe83bd4bbafc182b91d6a992da194b20bcfabd0b8edec5a4fb3	169903	metadata/regents-club/535.json	cf979161faa72cc60da60b5a722c7460f9483b933142dab99c7508f3f485626b	745
536	images/animata/cards/536.png	f0e762e0c1894dfb1c235e43e8d13daf97d5ba0374da00ac0edf912092d81b54	1503302	videos/regents-club/536-v1.mp4	5657b8d0d5e060abfb54fd933326cccc9ba63738aa312508ae7e92cedbd556a7	137938	metadata/regents-club/536.json	cc9b3d6bf79fe69616269d2bfd551a56e46f82794404788088507afc91966870	746
537	images/animata/cards/537.png	b5da159f626cdc397b39227218d368b8a5bb9d545db0c5142c0e9103acf1455a	2011795	videos/regents-club/537-v1.mp4	5e6a6f7e3ab1dc35d5ca9e45582e79a8beb5554637992656c67c8f2f216421d7	179788	metadata/regents-club/537.json	9c1e877d4d84a9ef42be1ef0d38ff38b7fa05a5c2373789fb940d7751ff00d03	742
538	images/animata/cards/538.png	709fcf45862fb6d158900c9edf0a342203ca2a18a4f7d1ef5ff6457c7625e539	1463951	videos/regents-club/538-v1.mp4	a6ed4d17decb0e9c4439301221d79bcd477b4815e58d308d2d9a6ba2c9751745	132752	metadata/regents-club/538.json	b403eefdfdceddd0c950ceaeba70804f5d038adabf0562d71db55fce95e10019	746
539	images/animata/cards/539.png	4d67dd50f57be5785ca82634a7ec2661f3336637ae0930ad2b0bb8176b0f80fa	1803912	videos/regents-club/539-v1.mp4	e688caaf980d155015128051514c4f7fb2f903c4a1161934a86f9b23d2f82be6	163152	metadata/regents-club/539.json	a623d91201de22abb42fd94103ae9c32cf48fff0b648da9d945fbb8c668615bd	745
540	images/animata/cards/540.png	58b53f52757dd5914a6798da9a59a8d7263940c13367bf67ea6cd3902273d5f0	1668705	videos/regents-club/540-v1.mp4	acfa10290ce906f232560870134c86268ec2bcdd2f276a5ec5b6a978636c8a85	168990	metadata/regents-club/540.json	240f6de054aa44685e814998582768ecdc33652b7c914dae3b85a402b7d656cb	747
541	images/animata/cards/541.png	f92a19a973d74d1bf57989dad3ff4d27e23525f463f69a75458a399ba2a0adce	1877488	videos/regents-club/541-v1.mp4	402696ffce863c73fa09b11d07ce87059810d437decfe92420dab6c1300c5983	170612	metadata/regents-club/541.json	17d11e665e46933f1b57bdbb5eac42294cd5bb0158a04ea392ff8e35cea44aa7	743
542	images/animata/cards/542.png	7cb61c7285174c88ff79f63066fea6dc6938699b76868839c6196874db63a3fa	1492434	videos/regents-club/542-v1.mp4	0376001d22d857b6cb4d6f0914fc93c0b4371529b28eb1e77e832303c55c7683	144964	metadata/regents-club/542.json	d4eba282288d2f8698beda5cfb4326144063c34a15d0632f459154c7fb20f43f	744
543	images/animata/cards/543.png	e6860633b8d5f2c7341be5e25583a8966ebc5287a7e3b6c6801ed4662d367218	2935877	videos/regents-club/543-v1.mp4	ec3dce0541d557c97dde9c84ecfd3795b4822471579de206b4980b3ca09f3493	256625	metadata/regents-club/543.json	6fe8c0eebd88cc777d52c346be4d43e18bd90ef7ee546a6bcbab5cca72324d8d	744
544	images/animata/cards/544.png	8713bb91bc70dc97caa75d0c800f835c93d0cdd93f4b4c3dc3dd58169e2a07ef	1606577	videos/regents-club/544-v1.mp4	488c3765f56dc061952e104f41c167fd388e4841170d3ffd221bdd65cf1cca15	144363	metadata/regents-club/544.json	089c26cf72f711f3a0010a95fee994c31fe87bfb4e3b5d8d69a2f2987f13d1f3	741
545	images/animata/cards/545.png	ec4408264e714b6b04f9c1df61b9f006685609fd5f6e8f3d0fd60ad2cd24cb4e	1822694	videos/regents-club/545-v1.mp4	2e0fa7b6ff7f35d3471481ca3808ca62b9668601520a627917bb3a147aeec0a4	161228	metadata/regents-club/545.json	a39ddba8220e3a35f6b36958628cd79289d20e0449aab9263b3e0d67665b0cfb	748
546	images/animata/cards/546.png	8eb2208db34236279d5de4ed600a4b7e475468308b14e14faba8bf15dd9e2c2f	1447676	videos/regents-club/546-v1.mp4	ed98894b187d6cf85dd111ec4b2ce2e7498efca13ba78e0d064c88d186bc2bed	120965	metadata/regents-club/546.json	b6571225598a8d0d7580e803c0d5f0a316cd807a5015e464b53ad4ac8e4a75ef	741
547	images/animata/cards/547.png	e2af3886f57aa5eff8224c55d4ca633bd401f5ba291e2898a313fffad3cf5965	2252934	videos/regents-club/547-v1.mp4	004a3d8d017a7fc57caaf7413b58ec06c3e7af2b169d93734922e11df974df17	172887	metadata/regents-club/547.json	d3f61984ee624c0cd66cdf8712a67b700f16e6e80ab13ca4f26e0a27b90edf64	745
548	images/animata/cards/548.png	37b45f6ef3ec09ba1ca305b803a0e4fac4bf3fe395f17c027f207999b8881ad0	2299835	videos/regents-club/548-v1.mp4	88982d588af02a989c172867529e9cc30a65dbf8b3537a6aaaba2eed221a9b6f	226248	metadata/regents-club/548.json	656aca87a9e029fa2479efb933c5800227db5e25b93a95172a6efb28582a158e	745
549	images/animata/cards/549.png	61de90ca745652a16f4f2a63ce6294e991601b2c60c591f87d95c9dfdb1b2816	1126169	videos/regents-club/549-v1.mp4	613a0e2dff0b1ede52124f6ab9854ae6f9543e5801910f1594a1bbcabf056f68	127066	metadata/regents-club/549.json	1db7b8e41b84b3bb99f40ae79b6e0f9ffab17eee6d8070b812321107b6f49f98	744
550	images/animata/cards/550.png	d5ac101046ec99fd8da137632f6e3a858db69bdae4f6824582b26b6a6980ef77	1772225	videos/regents-club/550-v1.mp4	0ff6bb5f75ada93cb47eee36b4d0058eeb02eb20dfaae7d7b3c7b2f576ae713e	153427	metadata/regents-club/550.json	56e12d4184cdb7638d855caee2c6bc0e6204841bd3d7e31af4b422544cc7d262	747
551	images/animata/cards/551.png	c8829d47e894fbe99fef98afe0c572eb56d68fc85f3f1d981cfa65bc4f83d5c0	1441456	videos/regents-club/551-v1.mp4	b7f23530cf101015f25c059fe338d9bf0b07358eaa5a8928c20f4bf9c9a62595	136159	metadata/regents-club/551.json	81d3b95a5701141145904394061c006e1e909453ed78eabd796d0267a4e6b8d4	745
552	images/animata/cards/552.png	c6f030040ec4d7a7b9d23ffb62ecf6d8c48aefe3aa5d5d0676be216c6124708b	2022424	videos/regents-club/552-v1.mp4	a825bb125a10a0b46c2a6cdaa91dff62bdd844f332c57212564ad65a0a6e688e	175893	metadata/regents-club/552.json	b6300cb1b1124001e26fce57148909be0cfabd64c887cb8cdec96f8a5f80878e	743
553	images/animata/cards/553.png	4b0d3d7018dc5dde4c5e38d3d0863939528bf349242de047d614c488a6fe1cf8	1677531	videos/regents-club/553-v1.mp4	284c901fd9f9f602c3a0cb5bf0dacb6640c15836239bc6f251f002e3a68c2bd8	148816	metadata/regents-club/553.json	acec6b3e4c8a807a173102ccab0d71e4cef40d2d04497c08cc21f5954e07edc3	746
554	images/animata/cards/554.png	014206b5533ba03c44a4b6dbcef6897b20d04a6064ad3ca472539cb1b21dffbd	1682580	videos/regents-club/554-v1.mp4	ee6a58d76bdbbd78cc74df4a0ce4baed2d4084aea2a582b9034e2a0a3784c2ee	160344	metadata/regents-club/554.json	d301935318833a733c93f8c2068cd14464bf135fce9cdd870b69feec579936bb	747
555	images/animata/cards/555.png	81e7d09d2db862d11e643224355cd349dbc0d2f0645b83887b0479ca446746bf	1912793	videos/regents-club/555-v1.mp4	f73f5edf2b56649cabcee0e926c4a01aaf03d43c9bfaee5f96e4754b253835ad	165840	metadata/regents-club/555.json	aed8ac518247b818d2a9c493cd2ae9c8540f327bb7ca42fbccfe73f370d0aba3	746
556	images/animata/cards/556.png	afb38fdb5bca0246a366eb7c5c4f222b724f81f3c96f831d004a49bc0753affd	1941021	videos/regents-club/556-v1.mp4	d21bf3de9f230a32b93c49f88ec6453589f7191f465c6a9422c444682a15f20a	163517	metadata/regents-club/556.json	bfd3e4147e485fdb98c51df8d6dae95211930d02e1c594d92e2106df46189350	743
557	images/animata/cards/557.png	8c322e3585913a60e796f4d1a890340349425e1d000270d28c7f9f2fb4785cd3	2544901	videos/regents-club/557-v1.mp4	03735ccbc7c0e036d6676ea4f95ae565fde1d7a3fa21cb7521771b82cf1f3505	200908	metadata/regents-club/557.json	d03aa1d6dcb7759f0faf664dd2de4cfe1b1f0dd44cb8e9c0dafed3592c1e89ce	744
558	images/animata/cards/558.png	a26ad3f1e22d6ae718c526fa6a7ff930e1a55442e492bbaac319e118e175b9d9	1856000	videos/regents-club/558-v1.mp4	39a0da64b0d5487943a30ffa9d466354252d6dc65593781c26b4cc8c33643c57	155840	metadata/regents-club/558.json	4cd8ee617815d79fc33b15409c909bc094dede7be44a79ee9154614662854132	748
559	images/animata/cards/559.png	e1c3419f1c1fa5042d499b3b0f499707019db2354186ff7b14cd2d7138b6e417	1165545	videos/regents-club/559-v1.mp4	f5cc218f42afac9e4e4fdae2185bb471653213effa33d106e2755325028b3830	127016	metadata/regents-club/559.json	5775b0cb37c9287711109529f3419013bb6f026b67b0f9d5b2f1b5195831a6c6	743
560	images/animata/cards/560.png	3531dbecba9021babb337f6884ff3c32b9a3ead7666fd3b807566b1ffb9050f1	1856226	videos/regents-club/560-v1.mp4	edd9965892e1bcb7995fd71340cae757fabd14c4773a86ed31a37968ea550e09	170283	metadata/regents-club/560.json	e12d31a30faba4d5b2015e7bfecbbde33766132d88653de2f6afb4ac75e51472	743
561	images/animata/cards/561.png	910a9fd134acbea38ac70405fc0899c149784bc3b9cc71e28a409420fe147fa4	2288919	videos/regents-club/561-v1.mp4	bd645d5f5a1f119db7e20505a465728b38782428bd0ae735082699eb559cf063	183078	metadata/regents-club/561.json	000606824b8cabbde8170a350a3c7ea7d8525be7156b37cd0d2714a8705f52b6	744
562	images/animata/cards/562.png	a1ff70ff9f834ee22ba49c48160d7aa1e415f954fb6a030f005e8370239605ef	1562795	videos/regents-club/562-v1.mp4	c8deea82e4143e02bdf02fc5f0baa625877b06fbdcf66af22ba69d7777614e32	156265	metadata/regents-club/562.json	e137899e944e2279d13c4d819e9a561fd1962e29e114e715fdedb29feb217c8e	746
563	images/animata/cards/563.png	3c37ccab45ae0e15e369fda40582eaa499fd8a03013fce7cb00ffe3a8b619453	1713841	videos/regents-club/563-v1.mp4	ac9c070026f59a253767af299768bd108356cd0d7e973da7a72bb205461bcc62	140351	metadata/regents-club/563.json	3ceca883ff7e9628e3fb8691f5993e79424a39064f45d869db38e132349de09c	745
564	images/animata/cards/564.png	0620e816dfe1720b1bb1ab7aed13fdf9de25e9c81386d45306a1a0d6fd20b513	3175728	videos/regents-club/564-v1.mp4	57a6d4b743aecc45bd1b3e6ff2ebe059db4cc08158ccc0e250fc8af3eea3e9d4	293293	metadata/regents-club/564.json	ac7da93d00e572c70cd12bfa8cfc0f53fb4ff143895da2856eba1affcde0df63	747
565	images/animata/cards/565.png	a207cf927bfc7019fbdf8c670dbec766628c56bba411428c85689f6836d7bc8e	1492635	videos/regents-club/565-v1.mp4	17af6d6bb5c773e7dacf2250c0053dce7226d9475ff77902b24ec4cbb63da9a1	136396	metadata/regents-club/565.json	0621f8bec342d528c12fbe34ae37be43000c78a0593aaf67d12ca47c44e8ca46	742
566	images/animata/cards/566.png	59901d69edb600f6e543ce1c59bfbca12317b08c090a94582eef87fa95bb7988	2073772	videos/regents-club/566-v1.mp4	7635177c5c581290f5d4b3411276ee0a794c0d17e5ae26c4b5d8bf3d0091d757	172073	metadata/regents-club/566.json	1bb677552f3ee05bf7329c3dbb95d937a42dbae0bf27456ca6895eb6e11f7590	746
567	images/animata/cards/567.png	4f6002e3164b1668c9772487ab061660aafb414708923bad240af6770a4701d2	1935494	videos/regents-club/567-v1.mp4	ebabaf1cfc8e3ca86d510be82efed648a715931568f8d02c3edc86d9ad2a8b2c	178499	metadata/regents-club/567.json	895badc3343c365afd388c80e5ffaca761d0fd7751374a7903428ad29f4e98c1	745
568	images/animata/cards/568.png	b13688bc31abb49bb2e56a39e01154360b88503b58d64cc499327c1d31122807	1853042	videos/regents-club/568-v1.mp4	81d4efb6825e7a94fcb60da4bbfe4f3364ceafc1c5f2c8446912fadc5375f73a	176051	metadata/regents-club/568.json	fbbc38fb83ef18db6900b46cf5976647b4cceeabfe87ff1220166335d00152da	748
569	images/animata/cards/569.png	d39409115943bc0318e29a753bb0a20a915057fd2a302336e785c719dcced18e	2191103	videos/regents-club/569-v1.mp4	8167975083844011912c7e23a91c2ff169e72cda2189385384804001946fe8a4	202077	metadata/regents-club/569.json	8f6a0666d2851e2872973f4cded873ee5548ed461b5a577d90cb683408991f14	746
570	images/animata/cards/570.png	f3e28d77ac882b32ec5a46c8375cf71cefe2983891c4c59fd1c3cf0ff20c4593	1543558	videos/regents-club/570-v1.mp4	00187f0a3b4ef30d67c998a91ecb0dc48e1ad49c7e66eaa062fd1f9543888b98	141655	metadata/regents-club/570.json	bf9f7557c460d29f315b3b8416c6b9e12841c0ea8356e938e9ac260da7d41d4a	745
571	images/animata/cards/571.png	64725b2ade556c1a181dfb0c1a386398d681f7f29cc522531de47c326286275a	3349332	videos/regents-club/571-v1.mp4	20c652357d5c3c572364a2959c4a5b94a1d30842dcaca7889ac7b8dd48bcf175	302724	metadata/regents-club/571.json	3d56c7ebb96c00a658b0c89010d33c7f0c863ceedfa8dac15d40eea8eebf6462	747
572	images/animata/cards/572.png	ce3a52bcb23ab5aeae20db78e6dc5691f43ac05a81f8a349a20dff8f379f1eb7	2087790	videos/regents-club/572-v1.mp4	d5176f133de7c5f058b392b917f8f0d465dd597084e8db3d72c7a2652e0d1781	197788	metadata/regents-club/572.json	1fee41a273fa75ed934177d0223aed18fcdc448634270d5e820039208d19b3c5	745
573	images/animata/cards/573.png	cc22c578b16b445d64d0bb246bfd723dc821cf26313bdf7ebe7585b62fafe56b	1487464	videos/regents-club/573-v1.mp4	87e3349db0deee7b355de25308357d2bd99bf1725c8ca29fd25e0cfca9c6abd6	134390	metadata/regents-club/573.json	2a604b396d09a7943bbaf55cdb47a3f2971ac1ef9b29291bbc5eba4e404bbc8f	746
574	images/animata/cards/574.png	8a90e716ebecfdf8129d7ddb8a358744ef603f1c07d6a37b10caccfeb6ec33ce	1557460	videos/regents-club/574-v1.mp4	30a8ac742925b4f208aa61f175b3b4d6b0d92a4446e3f483e07075edc90feeeb	145039	metadata/regents-club/574.json	3bc4e39821f59baee4ac73d453e88c011b1f3623b7cfe907b9238360f21d75f4	744
575	images/animata/cards/575.png	48b401aca6cd6f750a091911bc7c9899f5ef7aab0203af5e28e919e6f92182dc	1712347	videos/regents-club/575-v1.mp4	3f4368a918319c82419ca9a466a0bb9b368cb86c4fe9d34f971004534642704f	146217	metadata/regents-club/575.json	666dbd54e626df0711e15a4b06f39d019ff3ebcd2a8824da2378f42f955c7f13	747
576	images/animata/cards/576.png	108b3c52c6a2288e4ba9039768dd9e52ac4a1cea15253555bd2883a0b36e325c	1699309	videos/regents-club/576-v1.mp4	d40a747d4e07737e2d5ec61ea4d3feb7515cebcf535d8599fd9ecbe264ed1300	181398	metadata/regents-club/576.json	e9ff16dac51dc41a36f0a49af75d2d25b47b732d4c443b88e2c3b3e42f000f4e	741
577	images/animata/cards/577.png	8c77d2a1b3988a43ebc6689c2129378ec3cadd01dcb3478a4d90078b9740eeae	1652301	videos/regents-club/577-v1.mp4	136726b5bf7123db5fb0838db515565a7d4a9bd95a616216022f8dfeb05e16cb	143687	metadata/regents-club/577.json	ae6f0cef4ed5b22be4c434ff2c2ecc11c429c0470a805ed0ee08b18578d537af	742
578	images/animata/cards/578.png	a0b224d548d9a150a86c7f7e9eaad16b6dc5cfebd9efdb76faf89fe0ba49cb67	2629075	videos/regents-club/578-v1.mp4	e6598caa92b9a9f6c43433090a7d75a567df4e4e08923c5d0fa471d07d417c26	259872	metadata/regents-club/578.json	162d1ce819aca76a409fb2e9ec89b1e7723ed8ab5201a70a131ef955a2268d37	743
579	images/animata/cards/579.png	5550cc7c15273d290bfcad0afb6e1a51f60c92a81224eb31879677e3701313c0	1474145	videos/regents-club/579-v1.mp4	bad2f2856cb6ff260e5c3628630c62089ab140683bb59bc8b9f8d3c16655d7ff	130567	metadata/regents-club/579.json	7e12185379665bddce25eddf86c85e6145c645f733962d9ee6b6a1894857088d	742
580	images/animata/cards/580.png	9dbe1d01be787729fa7ebab1a060a72a74b36ea1019fee517d21989918ea2f70	2404876	videos/regents-club/580-v1.mp4	cf1d8b3c2417bae0845d5ec10cd788bc9550ece2ad260fa6789ac41c6bfcd974	223001	metadata/regents-club/580.json	f84fca62d31d4e84d8523f2952e0a61c69715dbbb526b8cffc930cb28fd6cff7	745
581	images/animata/cards/581.png	06149cb15275d53a55efa9a5ee7bd1b4384b2c2710ebbfe37c138133b1528868	1424141	videos/regents-club/581-v1.mp4	2e43290a78bc011f0a860f68083910f930db9e9ceb966c35f6d6bd068d48678f	144286	metadata/regents-club/581.json	8428b75a4774f47f00b1b2c507ec8513ab866135d4f2a63e1564b1d3f2881046	747
582	images/animata/cards/582.png	2392a6b9b945a58c9e2f6663d78b0008156bfa370a928074806e35def7f09fb7	1481013	videos/regents-club/582-v1.mp4	2481d0982c3a733941b66aabb438c1feb581fb82d3f8471e6bcbfedf994c6610	135048	metadata/regents-club/582.json	65dc0fffcd1269290e5f4a706f891648151a613f6552547b0f114600c42f04e2	740
583	images/animata/cards/583.png	b89503c661f53fbdc524086b0292b9ee7ba66c725ad675b3f499a1bd2d0cd4b7	2065177	videos/regents-club/583-v1.mp4	3724835939e383767b420e558d5f55bb8dacdc84d7472503b522db68a6f80d3c	168550	metadata/regents-club/583.json	3b2cf7722ecf0dca55f153adfaf23e4bd5e5dce223b3180303fdc0f9d3b88b88	748
584	images/animata/cards/584.png	3615d6bde9a8673418575c381651b88b65ddee765a72add5b3cb65bae3a4e1af	1483678	videos/regents-club/584-v1.mp4	1c73dccf4b23f50da59cf419aec58531317e0982c34e1d3ec8ec9742ba3bc144	144050	metadata/regents-club/584.json	2bf937b31cfa31b508fdb8cf4f004a6f2370abe0cec8c01e33b4adab65591bb2	752
585	images/animata/cards/585.png	a15f0bcbff0f01e27863cbed46fbfebb509f47b1a9ea8529d18a6f0b907ad752	1877315	videos/regents-club/585-v1.mp4	59e63a5a569b1d9a7933bee9a590674e42ac5e5a1d3fcec51a6a2cf4cde65c93	154783	metadata/regents-club/585.json	2b6944421246f187bade660e82b3470d5ba37a548199de055a5941adfa824ec7	743
586	images/animata/cards/586.png	c1f03bbbafdc87fdeacb8d91a4ed757db153783d5816c10187fe27b9f8882d1b	1311603	videos/regents-club/586-v1.mp4	ca7d6a631b3f6d3237ca13b8a723095440f475846e97d6cae0ce6342c2d271b5	129858	metadata/regents-club/586.json	c3651a60026d6f273c5033549a3d89eb52ddbdd2d1bf6c7a6438b6f5c1f63b59	742
587	images/animata/cards/587.png	2b6712af3007e73d79f94de9431a2ed5e191928959a3498817b752747e565aa1	1415740	videos/regents-club/587-v1.mp4	34a082ee5dcbeac83b60f66d6f94b8795185e3360de992fb233491a443ad356a	136233	metadata/regents-club/587.json	294ac3ec58e73ecb8c9377d0b60d6871c5f36d9f7210530e1f8440e863c59117	747
588	images/animata/cards/588.png	d6b069e41da4cf0e2199633d38ef24cffaab9674e14f8e984e34c918b84b344b	1451187	videos/regents-club/588-v1.mp4	e70af58c55290d02bbf5fa5ee498260128f714b722af32a3cfbc11e93f362297	131390	metadata/regents-club/588.json	ae9b6541b01221667f62d830d99f4338ef0ec121b220dcbad6f9e059d2532674	747
589	images/animata/cards/589.png	4a393ee2d8c5749ef8dc9213e534a5a9795d356aafe392e14c0a17477dce07db	2097618	videos/regents-club/589-v1.mp4	883f0f74d99fa776c9bf7e1208fa63259e6bcefeb6573a65272def4d6e8697cf	177868	metadata/regents-club/589.json	b3124f0fbda8f17eaa40ae46af8de32c439896d641280dc59cf2d5edbc321c2a	744
590	images/animata/cards/590.png	8f43ca26beb779a40e5b187f6e614d69b76ab57d8029686f7807c116359b5ff7	2165167	videos/regents-club/590-v1.mp4	32545c03e737153684f1b638a32474b8fa92fd2ccd622ff52baeca5d83443d6f	186060	metadata/regents-club/590.json	105bda93526dd873046513d25e448d2b2873a5dd00562b56386a5c27c17f3b5e	744
591	images/animata/cards/591.png	32d12aa7b524daa90c3a5a650a007998181cd26aa7bf19b495d6b291c4b98feb	2801847	videos/regents-club/591-v1.mp4	321b5da9b2d554b6c68f912a8bea8ef06c10f23d0f41959e56b2581ef7e000bb	261369	metadata/regents-club/591.json	0873a5df0517d89f9aa7b2d2d4ba5b69d3450ed75a9d50cfa4c4d4cc3540f58e	745
592	images/animata/cards/592.png	28912bc73313f316c481fab6f2b748a5a9070fde08df165251a20a74e71ca2c9	2137783	videos/regents-club/592-v1.mp4	e1d5c4ee225d14935133209c5eb5a98eceeb199ac5aa2e19df5353e8718d795f	169548	metadata/regents-club/592.json	542daffe0e0581cd397e780c05190dedb4daf1b703a7c0d287de64a4b370be8d	748
593	images/animata/cards/593.png	aae7f4dc2fd1f742aef59a54e143e3187db3556c5b8c3924e7313c056bd702a0	1776916	videos/regents-club/593-v1.mp4	14d6ca47e5cdfb26b80cff246b15d830bc38c2bc2c1c526d56a59b671683f230	155425	metadata/regents-club/593.json	d0fe87efbed12b7e87ec428b0d33bec522d3f2b4bbe004417d69a766044bfad4	745
594	images/animata/cards/594.png	f0ca3a187de9fea8489c2d022d04520c42f2c4179242be8f129260c7b3c035a9	1376638	videos/regents-club/594-v1.mp4	9531215af13f4152b68313e3651b33a7746c7546f3a934b6abde780068c8846d	133553	metadata/regents-club/594.json	5c922b876cc0aed29e073759214f26742672cf3fb5de7d24d3a5f2d994c0e7d4	746
595	images/animata/cards/595.png	6adebbfef2c2648c61617c5d8ee2e055f124b5b1eb26e6a2c6f82895e668632b	1592957	videos/regents-club/595-v1.mp4	1bbda7e4895b90de09a1d1052f508edbedcdd187e0f74854b00867959c4ce9e4	161210	metadata/regents-club/595.json	8e007f6c07bd2b9ced136664440543c1f9cc870de1090a422b2e5f4b7efcaad1	742
596	images/animata/cards/596.png	aba4612d51d57a8f0803ee269731c79b2957d2f14518a8ba25224aed77517ba6	2119962	videos/regents-club/596-v1.mp4	f4dded2a2f8980364f18da25dd18871e6b00fa3ec7d9f883b0a19cc9dbb583d1	380972	metadata/regents-club/596.json	1fdf7ed584aa114417ae857077b5c7a56407b81c08baa54f20a501585ca37ee8	746
597	images/animata/cards/597.png	bb3115ad0bcb3232f76dfd0e865fa81ff1c8d55f8110cd658ba5d4f9f23a7d67	3284782	videos/regents-club/597-v1.mp4	0598e7b0251ea534b1a01caa2fd84e1f8486127e129f4d025263eb9ae54f9ae9	388473	metadata/regents-club/597.json	d054cc1f88f7d5800244391657405384c4c4a3faa7680b6731f02ed8d84d0343	745
598	images/animata/cards/598.png	fc00398e90f3c542b2749ffd6b7626acf65816696a258f98a35aff381faf0790	1552328	videos/regents-club/598-v1.mp4	090cc85d8a3127f8bce6be179b4aab48a6cd3b9d4272093a4225801c715d8cd4	138677	metadata/regents-club/598.json	62dcec23b6333fee9a2a6392fedcf89233f360a025e0a482f3293d318553a7ba	748
599	images/animata/cards/599.png	60a22a6eb14202f4c3c424feb019cec1bc0278fd583ed1feb7dc40ee38ca51b4	1508460	videos/regents-club/599-v1.mp4	d8ca1e608b3b109c65b15994d6124b4e87a7951f226642564b88c13b83051830	143220	metadata/regents-club/599.json	6de522d823198461b785e125f9273b157b0d0adef6bd5d77ac09d9a84ebe516b	746
600	images/animata/cards/600.png	de4dbc12077b82cea405b2b235b40d948ab059555cdebff04ff1ba01f16cda9e	1533779	videos/regents-club/600-v1.mp4	2089b9f737586b51a3400a22ba18ee75bab65c093078ef8f32623751f166f94e	144651	metadata/regents-club/600.json	a525ee7b943e484076ccaf6df1f1f0a44b50d708738217b606ecc0605fee6955	742
601	images/animata/cards/601.png	7df8cd93f37a6c4343111c6376dac3adad769b02a4c45c6007c0c7842006e95b	2143303	videos/regents-club/601-v1.mp4	3a950101d644bd474da66eb9ec9725685fbb095ab8cbe2ce0d9f8a99be88015b	175183	metadata/regents-club/601.json	0501984e54f23c5c4fe4d9cfe4c32259a3b894ee2feb3be55afa195d990d7f80	744
602	images/animata/cards/602.png	0cc7f93837073e23f01a8e1923ecb8f395c6be5e054e614c0c22692874b43a2f	2419267	videos/regents-club/602-v1.mp4	74e95f141c953ad798bf314f1926d56ca2464050a679faf38a336e36d4085b92	201555	metadata/regents-club/602.json	b1c1d4958883eba8546534aea0dba30da00f118fe13936883677fb4268cd157a	744
603	images/animata/cards/603.png	1c6c93727871f6143ae86099c355a52704706293c45ba644b3ca3e461aac8992	2244783	videos/regents-club/603-v1.mp4	7011609fc526d1bcd48d24508fb231747ca6be602aecdff6f6cbc9845abe3d22	178284	metadata/regents-club/603.json	3b2e095bd80a66eadb0c88f08645ba42dee177baeb8ad50fa77208330664f6f7	747
604	images/animata/cards/604.png	8601daaf7711c84f315eb449a3d431d4e3622e3cdac662292ab9cde5a5c6f63c	1327037	videos/regents-club/604-v1.mp4	c662046f9eaa19557ba81330fb3f176c5f8b88a220b1c9d617ef9e19c4d0c6ac	130446	metadata/regents-club/604.json	f27f49aaee101ccfa7d297429f60660bf228adc3f170e1b94aedb18f6a5a5664	742
